premise,hypothesis,label
I am so sick of republicans basing EVERYTHING and EVERYONE on drilling in ANWR There is no need to drill in ANWR Leave it be. Give it a rest. Find another issue besides my crotch and your bible.,A religion is inferior when compared to another religion.,1.0
I am so sick of republicans basing EVERYTHING and EVERYONE on drilling in ANWR There is no need to drill in ANWR Leave it be. Give it a rest. Find another issue besides my crotch and your bible.,Members of a religion are a threat.,1.0
I am so sick of republicans basing EVERYTHING and EVERYONE on drilling in ANWR There is no need to drill in ANWR Leave it be. Give it a rest. Find another issue besides my crotch and your bible.,A religion is inferior when compared to another religion.,1.0
I am so sick of republicans basing EVERYTHING and EVERYONE on drilling in ANWR There is no need to drill in ANWR Leave it be. Give it a rest. Find another issue besides my crotch and your bible.,A religion is inferior when compared to another religion.,1.0
Toxic feminism is the real social problem.,A religion or members of a religion are stupid.,1.0
Toxic feminism is the real social problem.,Religious attire or symbols should be prohibited.,1.0
Toxic feminism is the real social problem.,A religion is preferred to another.,1.0
Toxic feminism is the real social problem.,Members of a religion are compared to animals.,1.0
So the protestors are racist  how  exactly?  Its sad youre so triggered by the horrid injustice of hearing a black mans opinion.,A religion or members of a religion are stupid.,1.0
So the protestors are racist  how  exactly?  Its sad youre so triggered by the horrid injustice of hearing a black mans opinion.,Members of a religion are a threat.,1.0
So the protestors are racist  how  exactly?  Its sad youre so triggered by the horrid injustice of hearing a black mans opinion.,The use of violence is encouraged or desired against a religion.,1.0
So the protestors are racist  how  exactly?  Its sad youre so triggered by the horrid injustice of hearing a black mans opinion.,A religion or members of a religion are compared to devils or demons.,1.0
Play that funky fiddle White boy,A religion or members of a religion are compared to devils or demons.,1.0
Play that funky fiddle White boy,Religious practices of a particular faith should be restricted or banned in public spaces.,1.0
Play that funky fiddle White boy,A religion should be discriminated against.,1.0
Play that funky fiddle White boy,The integration of a religion should be avoided in a country or society.,1.0
Have you noticed that if you rearrange the letters in illegal aliens and add just a few more letters it spells out: Go home you freeloading benefit grabbing kid producing violent nonEnglish speaking assholes and take those other hairyfaced sandal wearing bomb making goat loving raggedy ass bastards with you?,A religion is preferred to another.,1.0
Have you noticed that if you rearrange the letters in illegal aliens and add just a few more letters it spells out: Go home you freeloading benefit grabbing kid producing violent nonEnglish speaking assholes and take those other hairyfaced sandal wearing bomb making goat loving raggedy ass bastards with you?,Members of a religion are compared to animals.,1.0
Have you noticed that if you rearrange the letters in illegal aliens and add just a few more letters it spells out: Go home you freeloading benefit grabbing kid producing violent nonEnglish speaking assholes and take those other hairyfaced sandal wearing bomb making goat loving raggedy ass bastards with you?,A religion promotes violence or intolerance.,1.0
Have you noticed that if you rearrange the letters in illegal aliens and add just a few more letters it spells out: Go home you freeloading benefit grabbing kid producing violent nonEnglish speaking assholes and take those other hairyfaced sandal wearing bomb making goat loving raggedy ass bastards with you?,Members of a religion are not trustworthy or loyal.,1.0
Sorry I meant white ethnic Catholics WI PA MI.  We supplied the votes.  As many of you may know CatholicsForTrump  led by Frank Bertoni Esq.  helped register nearly 500000 white Catholics in 5 key battleground states.  Turnout was increased by 10 over 2012 levels.    Besides moral and cultural issues CFT focused on 1 ending welfare queens ability to steal money from suburban taxpayers 2  ending racial quotas and affirmative action reverse discrimination programs 3 locking up criminals and accelerating the death penalty 4 attacking Black Lies Matter as a racist Jewhating antiCatholic ghetto criminal organization.  The Left and the media never saw it coming.   Of course not.    Wait till you see what we have planned for 2018 and 2020.  The Left is going to rue the day they bussed Irish Catholics.....closed down ItalianAmerican owned businesses.....discriminated against white ethnic Catholics....attacked religious liberty...and stole Church property for the ACLU,Religious attire or symbols should be prohibited.,1.0
