,Unnamed: 0,comment_text,identity_attack_x,bias,target,category,rationale,predicted_label,predicted_scores
908,2493,Donna Trump?  News Flash:  Trump is Transgender,0.6,bias,transgenders,lgbtq,prejudice towards transgenders,entailment,"[0.2507210969924927, 1.882871389389038, -1.1533010005950928]"
909,4035,Thanks for proving once again the facts and circumstance are a foreign concept to you.   If you actually looked at the facts you would notice that the civilian casualties were actually the result of the US protecting the vast majority of Muslim civilians from other Muslim facists and terrorists.,0.8,bias,muslims,religion,prejudice against muslims,entailment,"[0.08375495672225952, 1.6468360424041748, -0.8761307597160339]"
910,951,Trump emboldened this racist loser.  Expect more of the same because you know... white people.,0.528571429,bias,whites,race,prejudice towards whites,neutral,"[-2.5951485633850098, 1.1861392259597778, 1.749319314956665]"
911,796,Yes and if youre black and walk into a restaurant and they say we dont want to serve you get out you should just leave and find a place that will serve you. Simple just like the south in the 1950s.,0.5,bias,blacks,race,prejudice against blacks,entailment,"[-2.318765878677368, 1.9709064960479736, 1.343235969543457]"
912,3183,Black Pride  being black and proud Gay Pride  being gay and proud White Pride  NAZI  Hypocrisy is a greater crime than racism.,0.712121212,bias,whites,race,prejudice against whites,neutral,"[-0.47273290157318115, 0.2362787276506424, 0.3460530936717987]"
913,3039,The reason we dont have more reasonable DwD laws like Mr. Yelle is advocation for is mainly because of religious stupidity.,0.554054054,neutral,,none,,neutral,"[-1.766261339187622, 0.7232106924057007, 1.5175578594207764]"
914,3433,It is islam itself which OFFICIALLY condemns all nonmuslims as the worst of creatures and the most vile of beings into an eternal Hell and demands that they all be sent there posthaste by any and all ablebodied muslims. It is islam itself which presents its SELF as being in a state of eternal war in an apocalyptic lastbattle point of view and one in which the muslims who shirk their  Godmandated duty to sabotage and enrage extort enslave and eliminate ALL the nonmuslims in the world will them selves be cast into Hell by their god. Therefore islam IS an absolute usvsthem mightmakesright EVIL. For you to pretend people here who have actually studied the Quran in detail are somehow cherrypicking its suras from some sort of biased prejudicial and hatefully racist bigotry is nothing but vile slander and Id love to debate you here to prove you to be the fraud you are. But first we need you to provide your evidence that were in error much less bigots. Go,0.527027027,bias,muslims,religion,prejudice against muslims,entailment,"[-0.35415998101234436, 0.7196050882339478, 0.14844688773155212]"
915,1265,Maybe straight white males must identify as Gay  or Transgender......it is their only shot at some of these jobs.,0.6,bias,"whites,gays,transgenders","race,lgbtq",prejudice against gays and whites,entailment,"[0.5095943808555603, 2.0546083450317383, -1.6524875164031982]"
916,811,When Black people fly the confederate flag is it still qualified as supporting racism  your thoughts Gary ?,0.6,bias,blacks,race,prejudice against blacks,neutral,"[-3.1095900535583496, 1.1269792318344116, 2.222885847091675]"
917,4008,Gays need to keep a low profile. There is no need to antagonize another possible killer.,0.5625,bias,gay,lgbtq,prejudice against gay,entailment,"[-1.6405742168426514, 2.565666675567627, -0.03201380372047424]"
918,3343,Im white  didnt take that comment to mean that the OP thinks all whites are racist. Im not sure why you do.  Guilty conscience?,0.256756757,neutral,,none,,entailment,"[-2.326425552368164, 1.5454778671264648, 1.3878440856933594]"
919,2291,Homosexual is now gay And gay people are out of the closet Theyre in the military Run for your life,0.6125,bias,homosexuals,lgbtq,prejudice against lgbtq,entailment,"[-0.8770037293434143, 1.8643860816955566, -0.05286996811628342]"
920,268,What do you do with the dysfunctional sex freaks known as priests bishops cardinals and nuns.,0.6,bias,christians,religion,prejudice against christians,entailment,"[0.37291496992111206, 0.9668338894844055, -0.9691634178161621]"
921,1779,Well at least the Russians are white for heavens sakes.  Id rather have to live next to a nice white drunk Russian than a black Muslim Kenyan whose childrens names are Satanic anagrams.,1.0,bias,"blacks,muslims","race,religion",prejudice against blacks and muslims,entailment,"[-1.9212799072265625, 2.2686386108398438, 0.2433750331401825]"
922,3632,Do not trust Snopes. I have lived in Japan they are extremely allergic to Muslims being there. Ill give you 50 bucks if you know a single one who has emmigrated there.,0.5,bias,"japanese,muslims","race,religion",prejudice against japanese and muslims,neutral,"[-1.5141198635101318, 1.212400197982788, 1.2269291877746582]"
923,3642,Refugees  asylum seekers and Muslim immigrants flee Muslim countries and try and turn western countries into a Muslim country. Muslims have major problems with their religion and culture . If Muslims will not change I do not accept them.,1.0,bias,muslims,religion,prejudice towards muslims,entailment,"[-1.5166833400726318, 1.463643193244934, 0.9745703339576721]"
924,1934,Wrapped in a flag clutching a Bible. Welcome to fascist America.,0.258064516,bias,americans,race,prejudice against americans,entailment,"[-1.3518130779266357, 1.358104944229126, 0.4691191613674164]"
925,2971,What do ObamaJohn Lewis and Loretta Lynch have in common? Failed black politicians spouting their mouths off,0.571428571,bias,blacks,race,prejudice against blacks,entailment,"[-0.4787432551383972, 2.9577713012695312, -1.637709140777588]"
926,813,What a disgusting headline Globe  Britishborn man when the man is a damn muslim and his name is Abu Izzadeen.  But you go with Britishborn man You ARE the problem and there is blood on YOUR damn hands Other media even went with of Asian heritage because they too know DAMN well what the truth is,0.677966102,bias,muslims,religion,prejudice against muslims,entailment,"[-0.9928197860717773, 1.5977147817611694, -0.38290539383888245]"
927,3009,Shes gonna be the President Seems like a long way to me in just a hundred years of voting.   It must just suck to be an ignorant white male its got to hurt to see that your kind is dying off.,0.626666667,bias,whites,race,prejudice against whites,entailment,"[-0.6516367793083191, 2.058506488800049, -0.5694689750671387]"
928,2938,Sure tomcorker  thats why his press secretary blamed muslims after the shootings at the Quebec City mosque: Its a terrible reminder of why we must remain vigilant. And why the president is taking steps to be proactive not reactive.   And dont get him started about those Mexican terrorists...,0.8,bias,"muslims,mexicans","religion,race","prejudice against muslims,mexicans",entailment,"[-1.13299560546875, 1.0453110933303833, 0.6355359554290771]"
929,3261,Muslims do not accept the Western civilization in principlethey will turn the West into outhouse the way they did with their own countries they came from.,0.5,bias,muslims,religion,prejudice against muslims,entailment,"[-1.7612402439117432, 2.389082431793213, 0.45024922490119934]"
930,2260,What if the person Engaged in artistic creativity  let say say Gays are Disgusting  Going to Hell?,0.706666667,neutral,,none,,neutral,"[-3.240051746368408, 1.2963557243347168, 2.553476095199585]"
931,1554,To save money just simply ban anyone who isnt white  very simple....that is actually zero discriminaton since all are banned except the whitest of whites,0.6,bias,whites,race,prejudice against whites,contradiction,"[1.670959711074829, -0.3811086416244507, -1.0516250133514404]"
932,1000,It is time to close some mosques.  Let the community feel your anger.  Stop making excuses or allowances for Islam. It is not compatible with civilization. They say these losers are not true Muslims?  Then they wont mind if they are buried in a pig sty.,0.571428571,bias,muslims,religion,prejudice against muslims,neutral,"[-0.8148934245109558, 0.7336176037788391, 0.7585046291351318]"
933,750,Would you ask the same question if she were white?,0.5,neutral,,none,,entailment,"[-1.6863903999328613, 1.3864035606384277, 1.2549922466278076]"
934,174,We can...but we wont... while Junior is selling out the country to Communist China and flooding hundreds of thousands of Muslims into the country How does conservationcarbon tax bsand quality of life fit into the current insane policies at the federal level,0.5,bias,muslims,religion,prejudice against muslims,contradiction,"[1.8321857452392578, 1.0115795135498047, -2.617224931716919]"
935,1995,What has that to do with throwing down the welcome mat for radical Islamic terrorists?,0.7,bias,muslims,religion,prejudice against muslims,entailment,"[-8.610682561993599e-05, 1.0694576501846313, -0.8395361304283142]"
936,1031,. . . likely for having to listen to this womans bigoted racist trashtalk..  ..,0.272727273,neutral,,none,,neutral,"[-3.051603078842163, 0.8516401648521423, 2.4068381786346436]"
937,1681,Christianity Christmas and Christ...turned into a mockery spoof.  Will these same people who think this is smart and cool and funny now do the same about Mohammed and Islam?,0.5,bias,christians,religion,prejudice against whites,entailment,"[0.7675982713699341, 1.4063220024108887, -1.564265251159668]"
938,1697,The rates of violent crime STDs suicides drug addiction depression etc. that exists within the homosexual community would alarm anybody but since they are a protected class as mentioned above these facts will never been broadcast on the nightly news.,0.5,bias,homosexuals,lgbtq,prejudice against homosexuals,entailment,"[-0.9224993586540222, 2.847447395324707, -0.7802894711494446]"
