,Unnamed: 0,comment_text,identity_attack_x,bias,target,category,rationale,predicted_label,predicted_scores
863,322,Lemme see. For the bible thumping idiots... Werent the jews the ones that had the white mans jesus murdered by the parasites and leeches that made up the Imperial Roman Empire?,0.6,bias,jews,race,prejudice against jews,entailment,"[0.010810770094394684, 0.036440834403038025]"
864,2530,She has been  charged with uttering death threats but despite her saying she was trying to kill white Christians she is not being charged with a hate crime.  That  sounds pretty hateful to me.  No doubt lots of the people she associates with believe she was right.,0.5,bias,"whites,christians","race,religion",prejudice against whites and christians,contradiction,"[0.1881750077009201, 0.08842536807060242]"
865,3611,Wow these Nazi White Supremacist guys dont mess around... carrying guns and dont hesitate to use them. Scary dudes...,0.271428571,bias,whites,race,prejudice against whites,contradiction,"[0.028726961463689804, -0.0730801671743393]"
866,273,Where are the blacks?  They always seem to be good at destruction and looting and this is supposedly about their race.  Were they busy?,1.0,bias,blacks,race,prejudice against blacks,contradiction,"[0.025212980806827545, -0.1024666354060173]"
867,1076,oh please where was this type of shock and outrage after other attacks perpetrated by muslims,0.6,bias,muslims,religion,prejudice against muslims,entailment,"[-0.1555507630109787, -0.14635775983333588]"
868,738,The chiefs did not want the education that was forced onto our people. The residential school were created to kill Aboriginal culture language and to force socalled white Christian values into the children. If the children did not attend these schools the parents would been put in jail and the children taken anyways. There is actual documented statements from government officials that the schools were necessary to Kill the Indian and save the man. so do not try to say that this what our leaders wanted.,0.5,bias,"whites,christians","race,religion",prejudice against whites and christians,contradiction,"[0.15900471806526184, -0.14279811084270477]"
869,2417,Is Santiago another white Hispanic?  Is he related to Zimmerman?,0.5,neutral,,none,,contradiction,"[0.23211313784122467, -0.06850256025791168]"
870,2676,This scum of Islamic extremism  islamic radicalism has been a virus amongst the human population all over the world and they have long wrecked atrocities in the PHillipines. May Duterte have no mercy on them. Deal with them like they are the drug dealers. Annihilate this scum from earth.,0.653333333,bias,muslims,religion,prejudice against muslims,contradiction,"[0.01675955392420292, -0.03586408495903015]"
871,1438,Still waiting to see trudeau condemn the hate and violence of islam,0.5,bias,muslims,religion,prejudice against muslims,entailment,"[-0.11519084125757217, -0.07125689834356308]"
872,1644,Im not sure what you are talking about but my point is any black man getting selfrighteous about violence committed by any group of people in the United States is ridiculous. Black people shouldnt act like saints above reproach according to the ten commandments they are as flawed as the rest of mankind. A little truth would go a long ways for them but they prefer a fantasy narrative that exists in another world.,0.7,bias,blacks,race,prejudice against blacks,contradiction,"[0.07821834087371826, -0.10619169473648071]"
873,1082,HOw much did Frank Giustra give the globe to get this crap written. Obama the gay coke addict did more harm than anyone before him.,0.528571429,bias,gays,lgbtq,prejudice towards gays,entailment,"[-0.125573992729187, 0.24288396537303925]"
874,2997,The cop killed Brown in cold blood because he was black. Thats a lie.,0.5125,bias,blacks,race,prejudice towards blacks,entailment,"[0.1014821007847786, 0.13209909200668335]"
875,4110,Anything negative involving the 2nd Amendment showing support for abortion treating gays as equal citizens or treating Muslims the same way other than that they would support him even if he decided to round up political undesirables and jail them.,0.7,bias,"gays,muslims","lgbtq,religion",prejudice against gays and muslims,entailment,"[-0.13996464014053345, 0.01021372340619564]"
876,2232,Yes. Its a shame the white criminals have to be in cells next to the nonwhite criminals.,0.675,bias,colored people,race,prejudice against colored people,contradiction,"[-0.10763643682003021, -0.23830991983413696]"
877,1347,First any Breitbart article should be deemed suspect. Second the author clearly misunderstood what Francis was saying. He was not saying that there are no Muslim terrorists he was saying that there is no such thing as Muslim terrorism any more than there is Christian terrorism.,0.5,bias,"muslims,christians",religion,prejudice against muslims and christians,entailment,"[-0.08652377873659134, 0.17999853193759918]"
878,2105,Why thirdworld countries are poor? Because of crusaders white supremacists colonization etc? No because of flagrant stupidity of their populations. Considering stupidity and corruptibility of Ontarian sorry socalled elite Ontario has every opportunity to become a strong thirdworld country.,0.275,bias,whites,race,prejudice against whites,entailment,"[0.2631641626358032, 0.27270084619522095]"
879,3947,the only this idiot has accomplished is the most holidays in less than 2 yrs n most hrs logged on  OUR jet most faggot parades attended by one goof in one yr   excellent legacy,0.285714286,bias,gays,lgbtq,prejudice against gays,contradiction,"[0.11646690219640732, 0.055233269929885864]"
880,2774,When did white men become such babies? Man up.,0.5,bias,"whites,men","race,gender",prejudice towards white men,entailment,"[0.04482134431600571, 0.10323096811771393]"
881,943,If it were up to me I would have kept Muslim out of the equation and instead used shariah compliant individuals as being barred from this country.   Wow Dromig10  That will really fool those Muslims.  They will have no idea that the ban is aimed at them.,0.7,bias,muslims,religion,prejudice against muslims,entailment,"[0.025524456053972244, 0.2651154696941376]"
882,3836,He probably felt like he was personally included in the racist comments that have since been deleted that thehighway posted lumping all black Americans in with these asshats. If I was black I would have done the same thing.,0.525,bias,blacks,race,prejudice towards blacks,contradiction,"[-0.07870712876319885, -0.18627873063087463]"
883,1153,Thats funny.  Elsewhere the poster to whom you were responding claimed that quell was a word used by anti muslim trolls.,0.5,bias,muslims,religion,prejudice against muslims,contradiction,"[0.03138209506869316, -0.12981924414634705]"
884,3255,Women want sex with men ? Really ? Lesbians dont want sex with men  and  work very hard to train all young impressionable  women of the dangers any man poses  even if he offered her a seat on the bus. Rewording the song is an act of heterophobia.,0.6,neutral,,none,,contradiction,"[-0.108379065990448, -0.11814586818218231]"
885,2996,You said it they just want to be white.  Same like some of responses to my comments.,0.5,bias,whites,race,prejudice against whites,entailment,"[-0.21647429466247559, 0.2211441844701767]"
886,739,It is the second generation of immigrant Muslims who are most likely to become Islamist jihadist radicals. In 20 years the  children of these women will want to kill other Canadians and fight for Allah.,0.8,bias,muslims,religion,prejudice against muslims,entailment,"[-0.007861651480197906, 0.08320536464452744]"
887,3232,A show of unity? No. It was treating white players and military veterans like crap to appease racist black players that arent capable of professionalism if it hit them in the skull.   This was nothing less than racial pandering to keep black players from causing problems.,0.625,bias,"blacks,whites",race,prejudice against blacks and whites,entailment,"[-0.1739712953567505, -0.06623756885528564]"
888,114,black  criminal  privilege  started,0.742424242,bias,blacks,race,prejudice against blacks,contradiction,"[0.33376604318618774, 0.09900546818971634]"
889,1012,If the vast majority of religious based and biased acts of terror were perpetrated by Mormons I would suggest that there is something wrong with the Mormon faith  Similarly  if  the vast majority of religious based and biased acts of terror were perpetrated by Southern Baptists or Buddhists I would suggest that there is something wrong with  these creeds   ergo,0.833333333,bias,"mormons,buddhists",religion,prejudice against mormons and buddhists,entailment,"[-0.12624841928482056, 0.1069565936923027]"
890,3019,Yeah sharia I guess. Punish the women after the sexual assault. Thats the equality they often beg for.,0.5,bias,"muslims,women","religion,gender",prejudice against muslims and women,entailment,"[-0.004697368014603853, 0.02565457671880722]"
